,day_of_week,hour,source,destination,type,avg_distance,avg_lyft_price,avg_uber_price,preferred
326,6,9,West End,South Station,black_xl,1.9714285714285715,26.75,27.2,Lyft
327,6,9,West End,South Station,shared,2.04,5.0,7.833333333333333,Lyft
328,6,9,West End,South Station,standard,1.886,9.0,8.0,Uber
329,6,9,West End,South Station,lux,1.9949999999999999,18.214285714285715,18.2,Uber
330,6,9,West End,Northeastern University,standard,3.092727272727273,10.75,10.6,Uber
331,6,9,West End,Northeastern University,xl,3.09375,18.0,17.75,Uber
332,6,9,West End,Northeastern University,shared,3.106428571428571,7.4,10.5,Lyft
333,6,9,West End,Northeastern University,lux,3.073333333333333,24.6875,25.5,Lyft
334,6,9,West End,Northeastern University,black_xl,3.14,38.5,31.666666666666668,Uber
335,6,9,West End,Haymarket Square,shared,0.665,4.333333333333333,7.1,Lyft
336,6,9,West End,Haymarket Square,black_xl,0.645,26.75,26.875,Lyft
337,6,9,West End,Haymarket Square,xl,0.7379999999999999,10.666666666666666,12.5,Lyft
338,6,9,West End,Haymarket Square,lux,0.7475,13.5,16.0,Lyft
339,6,9,West End,Haymarket Square,standard,0.7466666666666666,6.5,7.0,Lyft
340,6,9,West End,North End,lux,1.0791666666666668,16.5,15.25,Uber
341,6,9,West End,North End,standard,1.078,8.1,7.9,Uber
342,6,9,West End,North End,black_xl,1.0614285714285716,27.0,27.0,Lyft
343,6,9,West End,North End,xl,1.1609090909090911,11.4,12.166666666666666,Lyft
344,6,9,West End,North End,shared,1.1650000000000003,4.5,7.5,Lyft
345,6,9,West End,Boston University,lux,2.855,22.857142857142858,23.833333333333332,Lyft
346,6,9,West End,Boston University,shared,2.8500000000000005,6.5,11.5,Lyft
347,6,9,West End,Boston University,xl,2.836,16.5,20.166666666666668,Lyft
348,6,9,West End,Boston University,standard,2.84,10.25,13.25,Lyft
349,6,9,West End,Boston University,black_xl,2.8575000000000004,34.5,35.0,Lyft
350,6,19,Back Bay,Northeastern University,lux,1.1263636363636365,17.071428571428573,15.75,Uber
351,6,19,Back Bay,Northeastern University,black_xl,1.15375,26.375,26.125,Uber
352,6,19,Back Bay,Northeastern University,shared,1.1433333333333333,5.0,7.333333333333333,Lyft
353,6,19,Back Bay,Northeastern University,xl,1.1385714285714286,13.666666666666666,12.75,Uber
354,6,19,Back Bay,Northeastern University,standard,1.1816666666666666,7.875,9.5,Lyft
355,6,19,Back Bay,Fenway,lux,1.386,16.583333333333332,15.5,Uber
356,6,19,Back Bay,Fenway,xl,1.3783333333333332,14.5,11.5,Uber
357,6,19,Back Bay,Fenway,shared,1.3736363636363633,4.75,7.1,Lyft
358,6,19,Back Bay,Fenway,black_xl,1.4016666666666664,26.9,23.0,Uber
359,6,19,Back Bay,Fenway,standard,1.3699999999999999,7.5,7.7,Lyft
360,6,19,Back Bay,North End,xl,2.73625,17.1,19.0,Lyft
361,6,19,Back Bay,North End,lux,2.5844444444444448,22.857142857142858,24.75,Lyft
362,6,19,Back Bay,North End,black_xl,2.711,33.666666666666664,32.375,Uber
363,6,19,Back Bay,North End,standard,2.5683333333333334,10.5,11.666666666666666,Lyft
364,6,19,Back Bay,North End,shared,2.7275,6.0,9.375,Lyft
365,6,19,Back Bay,Boston University,lux,1.4414285714285715,15.375,15.5,Lyft
366,6,19,Back Bay,Boston University,xl,1.427,11.833333333333334,13.928571428571429,Lyft
367,6,19,Back Bay,Boston University,shared,1.434,3.75,7.166666666666667,Lyft
368,6,19,Back Bay,Boston University,black_xl,1.4349999999999998,27.0,23.0,Uber
369,6,19,Back Bay,Boston University,standard,1.4300000000000002,7.0,10.666666666666666,Lyft
370,6,19,Back Bay,Haymarket Square,xl,2.303846153846154,16.5,16.90909090909091,Lyft
371,6,19,Back Bay,Haymarket Square,shared,2.3400000000000003,7.0,9.428571428571429,Lyft
372,6,19,Back Bay,Haymarket Square,standard,2.3275,10.5,10.166666666666666,Uber
373,6,19,Back Bay,Haymarket Square,lux,2.3372727272727274,25.583333333333332,23.3,Uber
374,6,19,Back Bay,Haymarket Square,black_xl,2.319,32.833333333333336,30.857142857142858,Uber
375,6,19,Back Bay,South Station,shared,2.64875,6.0,12.0,Lyft
376,6,19,Back Bay,South Station,xl,2.6175,14.25,18.25,Lyft
377,6,19,Back Bay,South Station,standard,3.0433333333333334,8.0,12.25,Lyft
378,6,19,Back Bay,South Station,lux,2.603333333333334,19.928571428571427,25.5,Lyft
379,6,19,Back Bay,South Station,black_xl,2.402,28.75,31.5,Lyft
380,6,19,West End,Boston University,lux,2.7694117647058825,21.818181818181817,22.416666666666668,Lyft
381,6,19,West End,Boston University,black_xl,2.7364285714285717,33.4,30.77777777777778,Uber
382,6,19,West End,Boston University,standard,2.7270000000000008,10.642857142857142,9.0,Uber
383,6,19,West End,Boston University,xl,2.7120000000000006,16.5,16.0,Uber
384,6,19,West End,Boston University,shared,2.714545454545455,7.0,9.285714285714286,Lyft
385,6,19,West End,North End,standard,1.0944444444444446,7.5,8.9,Lyft
386,6,19,West End,North End,lux,1.0800000000000003,15.375,16.5,Lyft
387,6,19,West End,North End,xl,1.1110000000000002,10.666666666666666,12.375,Lyft
388,6,19,West End,North End,shared,1.1300000000000001,5.0,7.875,Lyft
389,6,19,West End,North End,black_xl,1.145,27.5,26.75,Uber
390,6,19,West End,Fenway,black_xl,2.891111111111111,33.0,32.25,Uber
391,6,19,West End,Fenway,lux,2.907222222222223,23.25,23.65,Lyft
392,6,19,West End,Fenway,xl,2.873333333333333,16.5,17.35,Lyft
393,6,19,West End,Fenway,shared,2.8988888888888886,7.0,8.583333333333334,Lyft
394,6,19,West End,Fenway,standard,2.893333333333333,10.833333333333334,10.0,Uber
395,6,19,West End,Haymarket Square,black_xl,0.77125,26.75,26.5,Uber
396,6,19,West End,Haymarket Square,xl,0.8312499999999999,10.625,12.875,Lyft
397,6,19,West End,Haymarket Square,lux,0.8694444444444444,14.423076923076923,16.1,Lyft
398,6,19,West End,Haymarket Square,shared,0.80375,5.5,8.5,Lyft
399,6,19,West End,Haymarket Square,standard,0.8872727272727272,7.0,8.25,Lyft
400,6,19,West End,Northeastern University,lux,3.0331249999999996,24.055555555555557,24.071428571428573,Lyft
401,6,19,West End,Northeastern University,shared,3.0199999999999996,6.5,10.8,Lyft
402,6,19,West End,Northeastern University,black_xl,3.0119999999999996,35.3,31.8,Uber
403,6,19,West End,Northeastern University,xl,3.0336363636363632,17.7,18.333333333333332,Lyft
404,6,19,West End,Northeastern University,standard,3.0985714285714283,11.0,10.7,Uber
405,6,19,West End,South Station,standard,1.8666666666666667,8.6,8.5,Uber
406,6,19,West End,South Station,black_xl,1.8322222222222224,29.0,28.625,Uber
407,6,19,West End,South Station,lux,1.8455555555555554,18.642857142857142,18.875,Lyft
408,6,19,West End,South Station,xl,1.9725,14.7,15.666666666666666,Lyft
409,6,19,West End,South Station,shared,1.8116666666666665,5.166666666666667,7.666666666666667,Lyft
410,6,19,South Station,Beacon Hill,xl,2.4250000000000007,15.3,16.0,Lyft
411,6,19,South Station,Beacon Hill,black_xl,2.4406666666666665,32.214285714285715,29.625,Uber
412,6,19,South Station,Beacon Hill,lux,2.4479999999999995,20.90909090909091,18.625,Uber
413,6,19,South Station,Beacon Hill,shared,2.4274999999999998,5.833333333333333,9.555555555555555,Lyft
414,6,19,South Station,Beacon Hill,standard,2.409,9.3,9.6,Lyft
415,6,19,South Station,Financial District,standard,0.5772727272727273,7.0,7.125,Lyft
416,6,19,South Station,Financial District,shared,0.6011111111111112,4.5,4.583333333333333,Lyft
417,6,19,South Station,Financial District,xl,0.6037499999999999,9.0,10.285714285714286,Lyft
418,6,19,South Station,Financial District,lux,0.6046153846153847,15.125,15.6,Lyft
419,6,19,South Station,Financial District,black_xl,0.5660000000000001,32.5,26.5,Uber
420,6,19,South Station,West End,standard,1.9890909090909092,9.7,9.25,Uber
421,6,19,South Station,West End,lux,1.9512500000000002,21.0,19.875,Uber
422,6,19,South Station,West End,xl,1.927,14.0,15.5,Lyft
423,6,19,South Station,West End,black_xl,1.9783333333333335,29.166666666666668,30.166666666666668,Lyft
424,6,19,South Station,West End,shared,1.9814285714285713,7.0,9.166666666666666,Lyft
425,6,19,South Station,North Station,lux,1.9599999999999997,18.642857142857142,18.0,Uber
426,6,19,South Station,North Station,standard,1.92,8.875,8.666666666666666,Uber
427,6,19,South Station,North Station,xl,2.0383333333333336,15.0,14.125,Uber
428,6,19,South Station,North Station,shared,1.8977777777777776,5.666666666666667,8.083333333333334,Lyft
429,6,19,South Station,North Station,black_xl,1.8799999999999997,30.333333333333332,27.785714285714285,Uber
430,6,19,South Station,Theatre District,xl,1.1475000000000002,12.125,12.1875,Lyft
431,6,19,South Station,Theatre District,shared,1.1773333333333336,3.9,7.2,Lyft
432,6,19,South Station,Theatre District,lux,1.1074999999999997,15.166666666666666,16.166666666666668,Lyft
433,6,19,South Station,Theatre District,black_xl,1.26,26.375,27.0,Lyft
434,6,19,South Station,Theatre District,standard,1.2881818181818183,8.2,8.583333333333334,Lyft
435,6,19,South Station,Back Bay,standard,2.9787500000000002,11.25,13.0,Lyft
436,6,19,South Station,Back Bay,lux,2.8400000000000003,24.0,27.0,Lyft
437,6,19,South Station,Back Bay,shared,3.0766666666666667,7.0,10.0,Lyft
438,6,19,South Station,Back Bay,xl,3.045714285714286,18.9,30.0,Lyft
439,6,19,South Station,Back Bay,black_xl,3.0885714285714285,38.7,36.0,Uber
440,6,19,Financial District,Northeastern University,xl,4.002222222222223,18.9,21.125,Lyft
441,6,19,Financial District,Northeastern University,black_xl,3.4266666666666676,37.2,34.625,Uber
442,6,19,Financial District,Northeastern University,standard,3.333333333333334,11.75,11.0,Uber
443,6,19,Financial District,Northeastern University,lux,3.26625,26.083333333333332,24.5,Uber
444,6,19,Financial District,Northeastern University,shared,3.4842857142857144,7.333333333333333,9.5,Lyft
445,6,19,Financial District,South Station,lux,0.43222222222222223,13.75,15.666666666666666,Lyft
446,6,19,Financial District,South Station,shared,0.41500000000000004,3.8333333333333335,5.833333333333333,Lyft
447,6,19,Financial District,South Station,black_xl,0.4100000000000001,30.75,27.125,Uber
448,6,19,Financial District,South Station,standard,0.42375,7.4,7.0,Uber
449,6,19,Financial District,South Station,xl,0.41600000000000004,9.0,9.75,Lyft
450,6,19,Financial District,Boston University,lux,5.41909090909091,35.5,36.166666666666664,Lyft
451,6,19,Financial District,Boston University,xl,5.396666666666666,22.5,24.9,Lyft
452,6,19,Financial District,Boston University,black_xl,5.527142857142858,45.166666666666664,44.375,Uber
453,6,19,Financial District,Boston University,standard,5.317272727272728,15.3,15.25,Uber
454,6,19,Financial District,Boston University,shared,5.421250000000001,7.666666666666667,13.0,Lyft
455,6,19,Financial District,Fenway,black_xl,4.660769230769232,48.75,41.59090909090909,Uber
456,6,19,Financial District,Fenway,lux,4.492857142857145,31.6,32.166666666666664,Lyft
457,6,19,Financial District,Fenway,xl,4.501250000000001,24.166666666666668,22.2,Uber
458,6,19,Financial District,Fenway,shared,4.496,7.75,12.166666666666666,Lyft
459,6,19,Financial District,Fenway,standard,4.500000000000001,14.5,14.666666666666666,Lyft
460,6,19,Financial District,Haymarket Square,lux,1.1311111111111112,14.25,16.0,Lyft
461,6,19,Financial District,Haymarket Square,standard,1.1724999999999999,7.0,7.4,Lyft
462,6,19,Financial District,Haymarket Square,xl,1.247142857142857,12.25,12.1,Uber
463,6,19,Financial District,Haymarket Square,black_xl,1.1228571428571428,27.5,26.6,Uber
464,6,19,Financial District,Haymarket Square,shared,1.16,3.1666666666666665,7.166666666666667,Lyft
465,6,19,Financial District,North End,black_xl,1.1876923076923078,26.6,27.0,Lyft
466,6,19,Financial District,North End,xl,1.1600000000000001,10.857142857142858,11.25,Lyft
467,6,19,Financial District,North End,shared,1.165,3.125,7.125,Lyft
468,6,19,Financial District,North End,lux,1.1409090909090909,14.2,15.583333333333334,Lyft
469,6,19,Financial District,North End,standard,1.1528571428571428,7.0,7.4,Lyft
470,6,19,Northeastern University,Financial District,lux,3.994705882352941,29.0,31.1,Lyft
471,6,19,Northeastern University,Financial District,xl,4.2524999999999995,21.5,23.7,Lyft
472,6,19,Northeastern University,Financial District,standard,4.177142857142857,13.5,13.0,Uber
473,6,19,Northeastern University,Financial District,black_xl,4.7225,40.5,39.583333333333336,Uber
474,6,19,Northeastern University,Financial District,shared,4.338,9.0,11.666666666666666,Lyft
475,6,19,Northeastern University,North Station,xl,3.242,17.25,17.5,Lyft
476,6,19,Northeastern University,North Station,lux,3.23,29.1,23.916666666666668,Uber
477,6,19,Northeastern University,North Station,shared,3.2266666666666666,10.5,8.5,Uber
478,6,19,Northeastern University,North Station,standard,3.2183333333333333,10.5,10.4,Uber
479,6,19,Northeastern University,Back Bay,shared,1.4983333333333333,4.416666666666667,9.083333333333334,Lyft
480,6,19,Northeastern University,Back Bay,standard,1.366,7.285714285714286,8.666666666666666,Lyft
481,6,19,Northeastern University,Back Bay,black_xl,1.4,26.3,25.75,Uber
482,6,19,Northeastern University,Back Bay,xl,1.41375,12.0,13.333333333333334,Lyft
483,6,19,Northeastern University,Back Bay,lux,1.41,15.0,15.75,Lyft
484,6,19,Northeastern University,Beacon Hill,shared,2.5549999999999997,5.833333333333333,8.1,Lyft
485,6,19,Northeastern University,Beacon Hill,xl,2.5030769230769225,14.785714285714286,16.5,Lyft
486,6,19,Northeastern University,Beacon Hill,lux,2.483333333333333,20.166666666666668,20.5,Lyft
487,6,19,Northeastern University,Beacon Hill,standard,2.506363636363636,9.583333333333334,10.8,Lyft
488,6,19,Northeastern University,Beacon Hill,black_xl,2.4628571428571426,31.083333333333332,32.5,Lyft
489,6,19,Northeastern University,Theatre District,xl,2.059,14.0,16.625,Lyft
490,6,19,Northeastern University,Theatre District,black_xl,1.9685714285714282,29.375,30.333333333333332,Lyft
491,6,19,Northeastern University,Theatre District,shared,1.9599999999999997,6.333333333333333,12.0,Lyft
492,6,19,Northeastern University,Theatre District,lux,2.0490909090909093,18.9,17.833333333333332,Uber
493,6,19,Northeastern University,Theatre District,standard,2.1466666666666665,9.3,10.5,Lyft
494,6,19,Northeastern University,West End,shared,2.8689999999999993,7.4,8.6,Lyft
495,6,19,Northeastern University,West End,xl,2.8314285714285714,19.214285714285715,17.714285714285715,Uber
496,6,19,Northeastern University,West End,lux,2.848888888888889,25.035714285714285,22.0,Uber
497,6,19,Northeastern University,West End,black_xl,2.8490909090909087,34.857142857142854,32.125,Uber
498,6,19,Northeastern University,West End,standard,2.94625,12.75,9.25,Uber
499,6,19,Boston University,Financial District,shared,4.647142857142858,7.833333333333333,9.75,Lyft
500,6,19,Boston University,Financial District,xl,4.653999999999999,28.25,22.333333333333332,Uber
501,6,19,Boston University,Financial District,lux,4.1587499999999995,33.916666666666664,23.25,Uber
502,6,19,Boston University,Financial District,black_xl,4.6899999999999995,42.166666666666664,40.25,Uber
503,6,19,Boston University,Financial District,standard,4.6659999999999995,19.5,14.25,Uber
504,6,19,Boston University,Beacon Hill,black_xl,2.561818181818182,32.92857142857143,30.5,Uber
505,6,19,Boston University,Beacon Hill,xl,2.71,16.5,16.4,Uber
506,6,19,Boston University,Beacon Hill,shared,2.7499999999999996,7.0,7.833333333333333,Lyft
507,6,19,Boston University,Beacon Hill,standard,2.7087499999999998,11.8,9.833333333333334,Uber
508,6,19,Boston University,Beacon Hill,lux,2.562727272727273,21.0625,20.0,Uber
509,6,19,Boston University,Theatre District,standard,2.767142857142857,10.5,10.1,Uber
510,6,19,Boston University,Theatre District,shared,2.8,7.25,9.285714285714286,Lyft
511,6,19,Boston University,Theatre District,xl,2.77,16.5,16.75,Lyft
512,6,19,Boston University,Theatre District,black_xl,2.8166666666666664,39.0,32.375,Uber
513,6,19,Boston University,Theatre District,lux,2.826153846153846,24.3,23.75,Uber
514,6,19,Boston University,Back Bay,standard,1.5183333333333335,7.0,8.0,Lyft
515,6,19,Boston University,Back Bay,lux,1.6780000000000002,16.166666666666668,15.0,Uber
516,6,19,Boston University,Back Bay,xl,1.6137499999999998,12.785714285714286,13.0,Lyft
517,6,19,Boston University,Back Bay,black_xl,1.6275000000000002,27.1,26.833333333333332,Uber
518,6,19,Boston University,Back Bay,shared,1.497142857142857,4.1,7.25,Lyft
519,6,19,Boston University,North Station,black_xl,3.4514285714285715,41.25,35.333333333333336,Uber
520,6,19,Boston University,North Station,standard,3.475,10.0,11.75,Lyft
521,6,19,Boston University,North Station,lux,3.4833333333333334,26.8125,25.0,Uber
522,6,19,Boston University,North Station,shared,3.4250000000000003,8.0,9.5,Lyft
523,6,19,Boston University,North Station,xl,3.4462500000000005,20.75,19.0,Uber
524,6,19,Boston University,West End,black_xl,3.1375000000000006,34.6,33.166666666666664,Uber
525,6,19,Boston University,West End,shared,3.061818181818182,7.5,8.5,Lyft
526,6,19,Boston University,West End,standard,3.1237500000000002,10.833333333333334,9.9,Uber
527,6,19,Boston University,West End,lux,3.154166666666667,22.9375,24.75,Lyft
528,6,19,Boston University,West End,xl,3.123333333333333,17.25,18.3,Lyft
529,6,19,Theatre District,South Station,shared,0.584,3.75,6.625,Lyft
530,6,19,Theatre District,South Station,xl,0.6000000000000001,9.0,10.5,Lyft
531,6,19,Theatre District,South Station,lux,0.6433333333333334,10.5,15.75,Lyft
532,6,19,Theatre District,North End,xl,1.6749999999999998,14.5,14.0,Uber
533,6,19,Theatre District,North End,lux,1.7716666666666667,16.5,18.5,Lyft
534,6,19,Theatre District,North End,standard,1.7857142857142858,8.875,8.833333333333334,Uber
535,6,19,Theatre District,North End,shared,1.6375000000000002,6.0,8.75,Lyft
536,6,19,Theatre District,North End,black_xl,1.9200000000000002,27.5,29.25,Lyft
537,6,19,Theatre District,Boston University,lux,3.626666666666666,25.958333333333332,23.833333333333332,Uber
538,6,19,Theatre District,Boston University,shared,3.62,9.3,8.5,Uber
539,6,19,Theatre District,Boston University,black_xl,3.346,39.9,36.2,Uber
540,6,19,Theatre District,Boston University,xl,3.3025000000000007,18.9,17.666666666666668,Uber
541,6,19,Theatre District,Boston University,standard,3.278571428571429,12.666666666666666,10.5,Uber
542,6,19,Theatre District,Northeastern University,xl,1.7750000000000004,16.5,13.357142857142858,Uber
543,6,19,Theatre District,Northeastern University,lux,1.991,26.4,17.0,Uber
544,6,19,Theatre District,Northeastern University,shared,2.0087500000000005,7.5,9.375,Lyft
545,6,19,Theatre District,Northeastern University,black_xl,1.89,30.0,28.0,Uber
546,6,19,Theatre District,Northeastern University,standard,1.9766666666666668,11.0,10.5,Uber
547,6,19,Theatre District,Fenway,black_xl,2.9766666666666666,41.0,29.25,Uber
548,6,19,Theatre District,Fenway,lux,3.0840000000000005,25.0625,21.75,Uber
549,6,19,Theatre District,Fenway,shared,3.0100000000000002,6.125,9.75,Lyft
550,6,19,Theatre District,Fenway,xl,2.9225000000000003,18.0,15.75,Uber
551,6,19,Theatre District,Haymarket Square,shared,1.6585714285714286,4.333333333333333,7.625,Lyft
552,6,19,Theatre District,Haymarket Square,xl,1.6911111111111115,15.0,13.666666666666666,Uber
553,6,19,Theatre District,Haymarket Square,black_xl,1.674,28.7,27.4,Uber
554,6,19,Theatre District,Haymarket Square,lux,1.7033333333333334,21.3,17.5,Uber
555,6,19,Theatre District,Haymarket Square,standard,1.6544444444444444,9.0,8.416666666666666,Uber
556,6,19,North Station,Haymarket Square,lux,0.6664285714285716,15.0,15.583333333333334,Lyft
